processid	sampleid	recordID	catalognum	fieldnum	institution_storing	bin_uri	phylum_taxID	phylum_name	class_taxID	class_name	order_taxID	order_name	family_taxID	family_name	subfamily_taxID	subfamily_name	genus_taxID	genus_name	species_taxID	species_name	subspecies_taxID	subspecies_name	identification_provided_by	voucher_type	tissue_type	collectors	collectiondate	lifestage	sex	reproduction	extrainfo	notes	lat	lon	coord_source	coord_accuracy	country	province	region	exactsite	image_ids	image_urls	copyright_licenses	trace_ids	trace_links	run_dates	sequencing_centers	directions	seq_primers	marker_codes
BLPAG724-07	06-SRNP-106363	529032	 	06-SRNP-106363	Area de Conservacion Guanacaste	BOLD:AAA8098	20	Arthropoda	82	Insecta	113	Lepidoptera	521	Notodontidae	71473	Nystaleinae	4012	Nystalea	12074	Nystalea ebalea	 	 	Daniel H. Janzen	 	 	H.Cambronero&F.Quesada	2006-08-29	A	 	S	light trap	light trap	10.813	-85.402	 	 	Costa Rica	Guanacaste	Area De Conservacion Guanacaste	Canopy Tours	253478	http://v3.boldsystems.org/pics/BLPAG/06-SRNP-106363_DHJ606363+1201560840.jpg	CreativeCommons - Attribution Non-Commercial Share-Alike	677701|677700	http://trace.boldsystems.org/traceIO/bold.org/472726|http://trace.boldsystems.org/traceIO/bold.org/472725	2007-02-10 07:01:39|2007-02-10 05:30:30	Centre for Biodiversity Genomics|Centre for Biodiversity Genomics	R|F	LepR1|LepF1	COI-5P|COI-5P
BLPDW157-11	10-SRNP-112049	1803713	10-SRNP-112049	10-SRNP-112049	Area de Conservacion Guanacaste	BOLD:AAA8098	20	Arthropoda	82	Insecta	113	Lepidoptera	521	Notodontidae	71473	Nystaleinae	4012	Nystalea	12074	Nystalea ebalea	 	 	Daniel H. Janzen	 	 	H.Cambronero&R.Franco	2010-08-08	A	 	S	light trap	light trap	10.9269	-85.4682	 	 	Costa Rica	Guanacaste	Area de Conservacion Guanacaste	Laboratorio	1200339|1192758	http://v3.boldsystems.org/pics/BLPDW/10-SRNP-112049_DHJ656924+1309875050.jpg|http://v3.boldsystems.org/pics/BLPDW/10-SRNP-112049_DHJ656924+1309193224.jpg	CreativeCommons - Attribution Non-Commercial Share-Alike|CreativeCommons - Attribution Non-Commercial Share-Alike	2869759|2869708	http://trace.boldsystems.org/traceIO/bold.org/2546229|http://trace.boldsystems.org/traceIO/bold.org/2546178	2011-04-03 05:08:04|2011-04-03 03:41:44	Centre for Biodiversity Genomics|Centre for Biodiversity Genomics	F|R	LepF1|LepR1	COI-5P|COI-5P
CGUKC424-09	UKLB26G02	1009232	 	SPC 245	Natural History Museum, London	BOLD:AAC2943	20	Arthropoda	82	Insecta	113	Lepidoptera	349799	Nolidae	364319	Nolinae	7333	Nola	197718	Nola cucullatella	 	 	 	 	 	SPC 245	2007-07-14	A	 	 	 	 	50.99	0.94	 	 	United Kingdom	England	Kent	New Romney	420412	http://v3.boldsystems.org/pics/CGUKC/IMG_1223+1238768332.JPG	CreativeCommons - Attribution	1310194|1310100	http://trace.boldsystems.org/traceIO/bold.org/1057901|http://trace.boldsystems.org/traceIO/bold.org/1057808	2009-03-24 13:21:49|2009-03-24 11:50:43	Centre for Biodiversity Genomics|Centre for Biodiversity Genomics	F|R	LepF1|LepR1	COI-5P|COI-5P
COLFF784-13	ZMUO.006104	3145719	ZMUO.006104	 	University of Oulu, Zoological Museum	BOLD:AAO0964	20	Arthropoda	82	Insecta	413	Coleoptera	948	Carabidae	312806	Nebriinae	90118	Notiophilus	167827	Notiophilus biguttatus	 	 	Mikko Pentinsaari	 	 	Mikko Pentinsaari	2012-06-03	adult	 	S	 	 	66.172	23.86	 	 	Finland	 	Ostrobottnia ultima	Pekanpaeae	2021612	http://v3.boldsystems.org/pics/COLFF/ZMUO.006104+1366208198.JPG	CreativeCommons - Attribution Non-Commercial	5165578|5165483	http://trace.boldsystems.org/traceIO/bold.org/7012180|http://trace.boldsystems.org/traceIO/bold.org/7012085	2013-06-05 14:00:39|2013-06-05 19:20:08	Centre for Biodiversity Genomics|Centre for Biodiversity Genomics	R|F	C_LepFolR|C_LepFolF	COI-5P|COI-5P
FBACB1045-11	BC ZSM HYM 09975	2374529	BC ZSM HYM 09975	BC ZSM HYM 09975	SNSB, Zoologische Staatssammlung Muenchen	BOLD:AAU1570	20	Arthropoda	82	Insecta	125	Hymenoptera	887615	Bembicidae	2231	Nyssoninae	314665	Nysson	349407	Nysson tridens	 	 	Christian Schmid-Egger	 	 	C. Schmid-Egger	2011-07-09	A	M	S	 	 	48.097	7.694	 	 	Germany	Baden-Wuerttemberg	 	Kaiserstuhl, 1 km E Badberg	1465958	http://v3.boldsystems.org/pics/FBACB/BC_ZSM_HYM_09975+1324046392.jpg	CreativeCommons - Attribution Non-Commercial Share-Alike	3686983|3686879	http://trace.boldsystems.org/traceIO/bold.org/5566647|http://trace.boldsystems.org/traceIO/bold.org/5566543	2012-01-10 16:52:59|2012-01-10 15:09:54	Centre for Biodiversity Genomics|Centre for Biodiversity Genomics	R|F	LepR1|LepF1	COI-5P|COI-5P
FBCOP373-13	BFB_Col_FK_10562	3395237	BFB_Col_FK_10562	12.06.18-kef	SNSB, Zoologische Staatssammlung Muenchen	BOLD:AAX5556	20	Arthropoda	82	Insecta	413	Coleoptera	948	Carabidae	312806	Nebriinae	90118	Notiophilus	282696	Notiophilus palustris	 	 	Frank Koehler	 	 	Koehler, F. & J. Koehler	2012-06-18	A	 	 	 	 	50.764	6.819	 	 	Germany	North Rhine-Westphalia	Niederrheinische Bucht	Erftstadt-Friesheim, Kiesgrube	2061697	http://v3.boldsystems.org/pics/FBCOP/BFB_Col_FK_10562+1367965154.jpg	CreativeCommons - Attribution Non-Commercial Share-Alike	5262570|5262475	http://trace.boldsystems.org/traceIO/bold.org/7109172|http://trace.boldsystems.org/traceIO/bold.org/7109077	2013-07-16 01:24:08|2013-07-15 14:32:35	Centre for Biodiversity Genomics|Centre for Biodiversity Genomics	F|R	C_LepFolF|C_LepFolR	COI-5P|COI-5P
FBCOP924-13	BFB_Col_FK_9878	3395788	BFB_Col_FK_9878	12.08.18-h33	SNSB, Zoologische Staatssammlung Muenchen	BOLD:AAK4398	20	Arthropoda	82	Insecta	413	Coleoptera	167319	Anthicidae	312915	Notoxinae	167320	Notoxus	456909	Notoxus monoceros	 	 	Frank Koehler	 	 	Koehler, F. & J. Koehler	2012-08-18	A	 	 	 	 	49.081	8.266	 	 	Germany	Rhineland-Palatinate	Noerdliche Oberrheinebene	Jockgrim, Sandmagerrasen	2061582	http://v3.boldsystems.org/pics/FBCOP/BFB_Col_FK_9878+1369150252.jpg	CreativeCommons - Attribution Non-Commercial Share-Alike	11323104|11323009	http://trace.boldsystems.org/traceIO/bold.org/13142136|http://trace.boldsystems.org/traceIO/bold.org/13142041	2013-07-15 20:53:08|2013-07-15 17:51:31	Centre for Biodiversity Genomics|Centre for Biodiversity Genomics	F|R	C_LepFolF|C_LepFolR	COI-5P|COI-5P
GBACU139-12	BC ZSM HYM 12964	2605905	BC ZSM HYM 12964	BC ZSM HYM 12964	SNSB, Zoologische Staatssammlung Muenchen	BOLD:AAU2709	20	Arthropoda	82	Insecta	125	Hymenoptera	887615	Bembicidae	2231	Nyssoninae	314665	Nysson	349406	Nysson trimaculatus	 	 	Christian Schmid-Egger	 	 	F. Burger	2009-07-13	A	M	S	 	 	51.496	13.131	 	 	Germany	Saxony	 	Plauen	1650922	http://v3.boldsystems.org/pics/GBACU/BC_ZSM_HYM_12964+1339093184.jpg	CreativeCommons - Attribution Non-Commercial Share-Alike	4377665|4377570	http://trace.boldsystems.org/traceIO/bold.org/6225735|http://trace.boldsystems.org/traceIO/bold.org/6225640	2012-08-03 16:46:15|2012-08-03 15:03:50	Centre for Biodiversity Genomics|Centre for Biodiversity Genomics	R|F	LepR1|LepF1	COI-5P|COI-5P
GWOR4210-09	BC ZSM Lep 21494	1061894	BC ZSM Lep 21494	BC ZSM Lep 21494	SNSB, Zoologische Staatssammlung Muenchen	BOLD:AAB5563	20	Arthropoda	82	Insecta	113	Lepidoptera	349799	Nolidae	364319	Nolinae	7333	Nola	197756	Nola confusalis	 	 	Axel Hausmann	 	 	Karl Ambil	2008-03-20	A	M	S	 	 	48.0431	11.1736	 	 	Germany	Bavaria	Upper Bavaria	Schlagenhofen a. Woerthsee	1167454|426166	http://v3.boldsystems.org/pics/FBLNQ/BC_ZSM_Lep_21494b+1292016512.JPG|http://v3.boldsystems.org/pics/GWOR/BC_ZSM_Lep_21494+1239890502.JPG	CreativeCommons - Attribution Non-Commercial Share-Alike|CreativeCommons - Attribution Non-Commercial Share-Alike	1347285|1347190	http://trace.boldsystems.org/traceIO/bold.org/1093931|http://trace.boldsystems.org/traceIO/bold.org/1093836	2009-05-01 14:37:40|2009-05-01 12:28:59	Centre for Biodiversity Genomics|Centre for Biodiversity Genomics	R|F	LepR1|LepF1	COI-5P|COI-5P
GWOTL131-13	BC ZSM Lep 67062	3082993	BC ZSM Lep 67062	BC ZSM Lep 67062	SNSB, Zoologische Staatssammlung Muenchen	BOLD:AAC2943	20	Arthropoda	82	Insecta	113	Lepidoptera	349799	Nolidae	364319	Nolinae	7333	Nola	197718	Nola cucullatella	 	 	Axel Hausmann	 	 	N. Zahm	2011-06-13	A	M	S	 	 	49.4188	6.8433	 	 	Germany	Saarland	 	Huettersdorf	1887153	http://v3.boldsystems.org/pics/GWOTL/BC_ZSM_Lep_67062+1359488184.JPG	CreativeCommons - Attribution Non-Commercial Share-Alike	4963135|4963040	http://trace.boldsystems.org/traceIO/bold.org/6809733|http://trace.boldsystems.org/traceIO/bold.org/6809638	2013-04-05 20:37:28|2013-04-05 21:17:16	Centre for Biodiversity Genomics|Centre for Biodiversity Genomics	R|F	LepR1|LepF1	COI-5P|COI-5P
MHANA581-05	02-SRNP-1118	52543	02-SRNP-1118	02-SRNP-1118	University of Pennsylvania	BOLD:AAA2706	20	Arthropoda	82	Insecta	113	Lepidoptera	521	Notodontidae	71473	Nystaleinae	4012	Nystalea	158146	Nystalea marona	 	 	Daniel H. Janzen	 	 	Tom Prescott	2002-03-23	A	F	S	Garcinia intermedia	Clusiaceae	10.872	-85.393	 	 	Costa Rica	Alajuela	Area de Conservacion Guanacaste	Sendero Pinyal	113033|113034	http://v3.boldsystems.org/pics/MHANA/02-SRNP-1118-DHJ301164+1145644296.jpg|http://v3.boldsystems.org/pics/MHANA/02-SRNP-1118-DHJ301165+1145644300.jpg	CreativeCommons - Attribution Non-Commercial Share-Alike|CreativeCommons - Attribution Non-Commercial Share-Alike	244117|244118	http://trace.boldsystems.org/traceIO/bold.org/77013|http://trace.boldsystems.org/traceIO/bold.org/77014	2005-07-27 11:49:13|2005-07-27 14:50:33	Centre for Biodiversity Genomics|Centre for Biodiversity Genomics	F|R	LepF1|LepR1	COI-5P|COI-5P
MHANB939-05	02-SRNP-41	84854	02-SRNP-41	02-SRNP-41	University of Pennsylvania	BOLD:AAA9573	20	Arthropoda	82	Insecta	113	Lepidoptera	521	Notodontidae	71473	Nystaleinae	4012	Nystalea	252968	Nystalea inchoans	 	 	Daniel H. Janzen	 	 	Freddy Quesada	2002-02-08	A	M	S	Myrcia splendens	Myrtaceae	10.9	-85.381	 	 	Costa Rica	Alajuela	Area de Conservacion Guanacaste	Corrales Viejos	81845|81846	http://v3.boldsystems.org/pics/MHANB/02-srnp-41-dhj311306+1140664162.jpg|http://v3.boldsystems.org/pics/MHANB/02-srnp-41-dhj311307+1140664164.jpg	CreativeCommons - Attribution Non-Commercial Share-Alike|CreativeCommons - Attribution Non-Commercial Share-Alike	745514|745515	http://trace.boldsystems.org/traceIO/bold.org/534499|http://trace.boldsystems.org/traceIO/bold.org/534500	2005-11-18 01:06:44|2005-11-18 04:03:46	Centre for Biodiversity Genomics|Centre for Biodiversity Genomics	F|R	LepF1|LepR1	COI-5P|COI-5P
MHANC398-06	95-SRNP-6070	205549	95-SRNP-6070	95-SRNP-6070	University of Pennsylvania	BOLD:AAB5463	20	Arthropoda	82	Insecta	113	Lepidoptera	521	Notodontidae	71473	Nystaleinae	4012	Nystalea	12084	Nystalea aequipars	 	 	Daniel H. Janzen	 	 	gusaneros	1995-07-21	A	M	S	Clusia rosea	Clusiaceae	10.899	-85.564	 	 	Costa Rica	Guanacaste	Area de Conservacion Guanacaste	Quebrada Aserradero	83307|83308	http://v3.boldsystems.org/pics/MHANC/95-srnp-6070-dhj322162+1140667876.jpg|http://v3.boldsystems.org/pics/MHANC/95-srnp-6070-dhj322163+1140667876.jpg	CreativeCommons - Attribution Non-Commercial Share-Alike|CreativeCommons - Attribution Non-Commercial Share-Alike	433952|433953	http://trace.boldsystems.org/traceIO/bold.org/240301|http://trace.boldsystems.org/traceIO/bold.org/240302	2006-02-22 11:09:38|2006-02-21 18:17:52	Centre for Biodiversity Genomics|Centre for Biodiversity Genomics	F|R	LepF1|LepR1	COI-5P|COI-5P
MHANC445-06	99-SRNP-13831	205596	99-SRNP-13831	99-SRNP-13831	University of Pennsylvania	BOLD:AAB1269	20	Arthropoda	82	Insecta	113	Lepidoptera	521	Notodontidae	71473	Nystaleinae	4012	Nystalea	981166	Nystalea henrikekmani	 	 	Daniel H. Janzen	 	 	Carolina Cano	1999-12-27	A	 	S	 	 	10.879	-85.386	 	 	Costa Rica	Alajuela	Area de Conservacion Guanacaste	Sendero Perdido	83463|83464	http://v3.boldsystems.org/pics/MHANC/99-srnp-13831-dhj322256+1140668122.jpg|http://v3.boldsystems.org/pics/MHANC/99-srnp-13831-dhj322257+1140668122.jpg	CreativeCommons - Attribution Non-Commercial Share-Alike|CreativeCommons - Attribution Non-Commercial Share-Alike	434047|434046	http://trace.boldsystems.org/traceIO/bold.org/240396|http://trace.boldsystems.org/traceIO/bold.org/240395	2006-02-21 18:17:52|2006-02-22 11:09:38	Centre for Biodiversity Genomics|Centre for Biodiversity Genomics	R|F	LepR1|LepF1	COI-5P|COI-5P
MHANC822-07	02-SRNP-1116	544384	02-SRNP-1116	02-SRNP-1116	University of Pennsylvania	BOLD:AAA2706	20	Arthropoda	82	Insecta	113	Lepidoptera	521	Notodontidae	71473	Nystaleinae	4012	Nystalea	158146	Nystalea marona	 	 	Daniel H. Janzen	 	 	Osvaldo Espinoza	2002-03-20	A	F	S	Garcinia intermedia	Clusiaceae	10.872	-85.393	 	 	Costa Rica	Alajuela	Area de Conservacion Guanacaste	Sendero Pinyal	160985|160986	http://v3.boldsystems.org/pics/MHANC/02-SRNP-1116-DHJ358312+1172118406.jpg|http://v3.boldsystems.org/pics/MHANC/02-SRNP-1116-DHJ358313+1172118406.jpg	CreativeCommons - Attribution Non-Commercial Share-Alike|CreativeCommons - Attribution Non-Commercial Share-Alike	576628|576629	http://trace.boldsystems.org/traceIO/bold.org/373767|http://trace.boldsystems.org/traceIO/bold.org/373768	2007-02-28 18:19:36|2007-02-28 19:51:06	Centre for Biodiversity Genomics|Centre for Biodiversity Genomics	F|R	LepF1|LepR1	COI-5P|COI-5P
MHANC831-07	01-SRNP-15662	544393	01-SRNP-15662	01-SRNP-15662	University of Pennsylvania	BOLD:AAA2706	20	Arthropoda	82	Insecta	113	Lepidoptera	521	Notodontidae	71473	Nystaleinae	4012	Nystalea	158146	Nystalea marona	 	 	Daniel H. Janzen	 	 	Manuel Pereira	2001-08-06	A	M	S	Garcinia intermedia	Clusiaceae	10.851	-85.608	 	 	Costa Rica	Guanacaste	Area de Conservacion Guanacaste	Bosque Humedo	160967|160968	http://v3.boldsystems.org/pics/MHANC/01-SRNP-15662-DHJ358330+1172118406.jpg|http://v3.boldsystems.org/pics/MHANC/01-SRNP-15662-DHJ358331+1172118406.jpg	CreativeCommons - Attribution Non-Commercial Share-Alike|CreativeCommons - Attribution Non-Commercial Share-Alike	576647|576646	http://trace.boldsystems.org/traceIO/bold.org/373786|http://trace.boldsystems.org/traceIO/bold.org/373785	2007-02-28 19:51:06|2007-02-28 18:19:36	Centre for Biodiversity Genomics|Centre for Biodiversity Genomics	R|F	LepR1|LepF1	COI-5P|COI-5P
MHMXA673-06	06-SRNP-1482	253328	06-SRNP-1482	06-SRNP-1482	University of Pennsylvania	BOLD:AAB1269	20	Arthropoda	82	Insecta	113	Lepidoptera	521	Notodontidae	71473	Nystaleinae	4012	Nystalea	981166	Nystalea henrikekmani	 	 	Daniel H. Janzen	 	 	Gloria Sihezar	2006-03-18	A	 	S	Chrysochlamys glauca	Clusiaceae	10.9	-85.373	 	 	Costa Rica	Alajuela	Area de Conservacion Guanacaste	Rio Blanco Abajo	2000938|2000935	http://v3.boldsystems.org/pics/MHANI/06-SRNP-1482-DHJ334445+1365544064.jpg|http://v3.boldsystems.org/pics/MHANI/06-SRNP-1482-DHJ334444+1365544064.jpg	CreativeCommons - Attribution Non-Commercial Share-Alike|CreativeCommons - Attribution Non-Commercial Share-Alike	809341|809342	http://trace.boldsystems.org/traceIO/bold.org/591858|http://trace.boldsystems.org/traceIO/bold.org/591859	2006-06-22 08:33:24|2006-06-22 11:16:50	Centre for Biodiversity Genomics|Centre for Biodiversity Genomics	F|R	LepF1|LepR1	COI-5P|COI-5P
MHMXD1209-06	06-SRNP-3494	333662	06-SRNP-3494	06-SRNP-3494	University of Pennsylvania	BOLD:AAA8098	20	Arthropoda	82	Insecta	113	Lepidoptera	521	Notodontidae	71473	Nystaleinae	4012	Nystalea	12074	Nystalea ebalea	 	 	Daniel H. Janzen	 	 	Elda Araya	2006-05-19	A	 	S	Tapirira mexicana	Anacardiaceae	10.87	-85.392	 	 	Costa Rica	Alajuela	Area de Conservacion Guanacaste	Vado Rio Cucaracho	160562|160563	http://v3.boldsystems.org/pics/MHMXD/06-SRNP-3494-DHJ350100+1172118426.jpg|http://v3.boldsystems.org/pics/MHMXD/06-SRNP-3494-DHJ350101+1172118426.jpg	CreativeCommons - Attribution Non-Commercial Share-Alike|CreativeCommons - Attribution Non-Commercial Share-Alike	496177|496178	http://trace.boldsystems.org/traceIO/bold.org/297199|http://trace.boldsystems.org/traceIO/bold.org/297200	2006-11-29 20:07:00|2006-11-29 13:01:47	Centre for Biodiversity Genomics|Centre for Biodiversity Genomics	F|R	LepF1|LepR1	COI-5P|COI-5P
MHMXD1210-06	06-SRNP-3915	333663	06-SRNP-3915	06-SRNP-3915	University of Pennsylvania	BOLD:AAA8098	20	Arthropoda	82	Insecta	113	Lepidoptera	521	Notodontidae	71473	Nystaleinae	4012	Nystalea	12074	Nystalea ebalea	 	 	Daniel H. Janzen	 	 	Osvaldo Espinoza	2006-06-03	A	 	S	Spondias mombin	Anacardiaceae	10.93	-85.372	 	 	Costa Rica	Alajuela	Area de Conservacion Guanacaste	Camino Brasilia	160586|160587	http://v3.boldsystems.org/pics/MHMXD/06-SRNP-3915-DHJ350102+1172118428.jpg|http://v3.boldsystems.org/pics/MHMXD/06-SRNP-3915-DHJ350103+1172118428.jpg	CreativeCommons - Attribution Non-Commercial Share-Alike|CreativeCommons - Attribution Non-Commercial Share-Alike	496179|496180	http://trace.boldsystems.org/traceIO/bold.org/297201|http://trace.boldsystems.org/traceIO/bold.org/297202	2006-11-29 20:07:00|2006-11-29 13:01:47	Centre for Biodiversity Genomics|Centre for Biodiversity Genomics	F|R	LepF1|LepR1	COI-5P|COI-5P
MHMXM033-07	07-SRNP-30453	666182	07-SRNP-30453	07-SRNP-30453	University of Pennsylvania	BOLD:AAA9573	20	Arthropoda	82	Insecta	113	Lepidoptera	521	Notodontidae	71473	Nystaleinae	4012	Nystalea	252968	Nystalea inchoans	 	 	Daniel H. Janzen	 	 	Petrona Rios	2007-02-16	A	 	S	Myrcia splendens	Myrtaceae	11.02	-85.413	 	 	Costa Rica	Guanacaste	Area de Conservacion Guanacaste	Loaiciga	471899|471898	http://v3.boldsystems.org/pics/MHANJ/07-SRNP-30453-DHJ372279+1213051240.jpg|http://v3.boldsystems.org/pics/MHANJ/07-SRNP-30453-DHJ372278+1213051238.jpg	CreativeCommons - Attribution Non-Commercial Share-Alike|CreativeCommons - Attribution Non-Commercial Share-Alike	774601|774696	http://trace.boldsystems.org/traceIO/bold.org/560015|http://trace.boldsystems.org/traceIO/bold.org/560110	2007-10-02 21:13:33|2007-10-02 22:44:48	Centre for Biodiversity Genomics|Centre for Biodiversity Genomics	F|R	LepF1|LepR1	COI-5P|COI-5P
NOENO502-17	BC_LSNOE_Lep_00502	7698217	14907	 	Research Collection of Wolfgang Stark	BOLD:AAC2943	20	Arthropoda	82	Insecta	113	Lepidoptera	349799	Nolidae	364319	Nolinae	7333	Nola	197718	Nola cucullatella	 	 	 	 	leg	Stark W.	2012-08-24	A	 	S	 	 	48.3739	16.0403	 	 	Austria	 	Niederoesterreich	Truebensee, Biotop 1	3112107	http://v3.boldsystems.org/pics/NOENO/_MG_2739_1+1493415926.jpg	CreativeCommons - Attribution Non-Commercial Share-Alike	10176136|10176041	http://trace.boldsystems.org/traceIO/bold.org/11995205|http://trace.boldsystems.org/traceIO/bold.org/11995110	2017-05-24 19:49:09|2017-05-24 13:48:37	Centre for Biodiversity Genomics|Centre for Biodiversity Genomics	R|F	LepR1|LepF1	COI-5P|COI-5P
NSWLP386-13	BIOUG04703-A06	3081748	BIOUG04703-A06	L#2012AUS-0001	Centre for Biodiversity Genomics	BOLD:AAB5500	20	Arthropoda	82	Insecta	113	Lepidoptera	349799	Nolidae	364319	Nolinae	7333	Nola	77167	Nola epicentra	 	 	 	Vouchered:Registered Collection	 	Paul D.N. Hebert	2012-12-27	A	 	S	 	Collected from Dec 20 to Dec 27 2012	-31.063	153.052	GPS	 	Australia	New South Wales	 	Hat Head	1905226	http://v3.boldsystems.org/pics/NSWLP/BIOUG04703-A06+1360769954.jpg	CreativeCommons - Attribution	4976154	http://trace.boldsystems.org/traceIO/bold.org/6822752	2013-03-27 09:27:23	Centre for Biodiversity Genomics	R	LepR1	COI-5P
NSWLP699-13	BIOUG04706-C10	3082061	BIOUG04706-C10	L#2012AUS-0001	Centre for Biodiversity Genomics	BOLD:AAB5500	20	Arthropoda	82	Insecta	113	Lepidoptera	349799	Nolidae	364319	Nolinae	7333	Nola	77167	Nola epicentra	 	 	 	Vouchered:Registered Collection	 	Paul D.N. Hebert	2012-12-27	A	 	S	 	Collected from Dec 20 to Dec 27 2012	-31.063	153.052	GPS	 	Australia	New South Wales	 	Hat Head	1911174	http://v3.boldsystems.org/pics/NSWLP/IMG_2414+1361544016.jpg	CreativeCommons - Attribution	4974705	http://trace.boldsystems.org/traceIO/bold.org/6821303	2013-03-27 14:16:20	Centre for Biodiversity Genomics	R	LepR1	COI-5P
NSWLP748-13	BIOUG04706-G11	3082110	BIOUG04706-G11	L#2012AUS-0001	Centre for Biodiversity Genomics	BOLD:AAB5500	20	Arthropoda	82	Insecta	113	Lepidoptera	349799	Nolidae	364319	Nolinae	7333	Nola	77167	Nola epicentra	 	 	 	Vouchered:Registered Collection	 	Paul D.N. Hebert	2012-12-27	A	 	S	 	Collected from Dec 20 to Dec 27 2012	-31.063	153.052	GPS	 	Australia	New South Wales	 	Hat Head	1911292	http://v3.boldsystems.org/pics/NSWLP/IMG_2482+1361545792.jpg	CreativeCommons - Attribution	4974754	http://trace.boldsystems.org/traceIO/bold.org/6821352	2013-03-27 14:16:20	Centre for Biodiversity Genomics	R	LepR1	COI-5P
