processid	sampleid	recordID	catalognum	fieldnum	institution_storing	bin_uri	phylum_taxID	phylum_name	class_taxID	class_name	order_taxID	order_name	family_taxID	family_name	subfamily_taxID	subfamily_name	genus_taxID	genus_name	species_taxID	species_name	subspecies_taxID	subspecies_name	identification_provided_by	voucher_type	tissue_type	collectors	collectiondate	lifestage	sex	reproduction	extrainfo	notes	lat	lon	coord_source	coord_accuracy	country	province	region	exactsite	image_ids	image_urls	copyright_licenses	trace_ids	trace_links	run_dates	sequencing_centers	directions	seq_primers	marker_codes
ANICL062-10	10ANIC-08059	1652746	10ANIC-08059	 	Australian National Insect Collection	BOLD:AAE3294	20	Arthropoda	82	Insecta	113	Lepidoptera	561	Noctuidae	4476	Noctuinae	7154	Leucania	283107	Leucania cruegeri	 	 	ANIC Curators	 	 	E.D.Edwards	1978-09-21	A	 	S	 	 	-25.46	133.17	 	 	Australia	Northern Territory	 	8 km N of Kulgera	917766	http://v3.boldsystems.org/pics/ANICL/10ANIC_08059+1288052608.jpg	CreativeCommons - Attribution	2603931|2603908|2603881|2603843	http://trace.boldsystems.org/traceIO/bold.org/2287448|http://trace.boldsystems.org/traceIO/bold.org/2287425|http://trace.boldsystems.org/traceIO/bold.org/2287398|http://trace.boldsystems.org/traceIO/bold.org/2287360	2010-12-16 00:05:06|2010-12-15 23:19:19|2010-12-16 11:40:40|2010-12-16 10:13:59	Centre for Biodiversity Genomics|Centre for Biodiversity Genomics|Centre for Biodiversity Genomics|Centre for Biodiversity Genomics	R|F|F|R	LepR1|MLepF1|LepF1|MLepR1	COI-5P|COI-5P|COI-5P|COI-5P
BCHYM11106-15	BC ZSM HYM 24216	6295592	BC ZSM HYM 24216	 	SNSB, Zoologische Staatssammlung Muenchen	BOLD:AAM4014	20	Arthropoda	82	Insecta	125	Hymenoptera	70445	Crabronidae	78267	Crabroninae	70451	Lestica	308659	Lestica alata	 	 	Jakub Straka	 	 	holy	2012-07-01	Adult	 	 	 	 	50.034	15.418	 	 	Czech Republic	Pardubice	 	Chvaletice ruda	2686021	http://v3.boldsystems.org/pics/BCHYM/BC_ZSM_HYM_24216+1440710108.jpg	CreativeCommons - Attribution Non-Commercial Share-Alike	8474808|8474713	http://trace.boldsystems.org/traceIO/bold.org/10293512|http://trace.boldsystems.org/traceIO/bold.org/10293417	2015-10-05 14:30:49|2015-10-06 05:32:19	Centre for Biodiversity Genomics|Centre for Biodiversity Genomics	R|F	LepR1|LepF1	COI-5P|COI-5P
BCHYM7643-15	BC-ZSM-HYM-27761-D07	5806393	BC-ZSM-HYM-27761-D07	BC-ZSM-HYM-27761-D07	SNSB, Zoologische Staatssammlung Muenchen	BOLD:AAZ8135	20	Arthropoda	82	Insecta	125	Hymenoptera	563	Ichneumonidae	80136	Pimplinae	213612	Liotryphon	311916	Liotryphon punctulatus	 	 	Stefan Schmidt	 	 	 	2013-06-01	Adult	F	 	T4-43 Ost	 	49.101	13.257	 	 	Germany	Bavaria	 	Nationalpark Bayerischer Wald	2589871	http://v3.boldsystems.org/pics/BCHYM/BC-ZSM-HYM-27761-D07+1429045164.jpg	CreativeCommons - Attribution Non-Commercial Share-Alike	7816517|7816422	http://trace.boldsystems.org/traceIO/bold.org/9638620|http://trace.boldsystems.org/traceIO/bold.org/9638525	2015-05-04 11:31:35|2015-05-04 12:34:37	Centre for Biodiversity Genomics|Centre for Biodiversity Genomics	F|R	LepF1|LepR1	COI-5P|COI-5P
BLPBC407-07	06-SRNP-109430	568126	 	06-SRNP-109430	Area de Conservacion Guanacaste	BOLD:AAA3052	20	Arthropoda	82	Insecta	113	Lepidoptera	33532	Erebidae	286008	Erebinae	50345	Lesmone	50349	Lesmone formularis	 	 	Daniel H. Janzen	 	 	R.Franco&S.Rios	2006-11-22	A	 	S	light trap	light trap	10.88	-85.389	 	 	Costa Rica	Alajuela	Area de Conservacion Guanacaste	Estacion San Gerardo	246186	http://v3.boldsystems.org/pics/BLPBC/06-SRNP-109430_DHJ609430+1199992320.jpg	CreativeCommons - Attribution Non-Commercial Share-Alike	742969|742875	http://trace.boldsystems.org/traceIO/bold.org/531954|http://trace.boldsystems.org/traceIO/bold.org/531860	2007-08-30 07:31:59|2007-08-30 06:00:49	Centre for Biodiversity Genomics|Centre for Biodiversity Genomics	R|F	LepR1|LepF1	COI-5P|COI-5P
BLPBE439-07	07-SRNP-101378	623757	 	07-SRNP-101378	Area de Conservacion Guanacaste	BOLD:AAA3052	20	Arthropoda	82	Insecta	113	Lepidoptera	33532	Erebidae	286008	Erebinae	50345	Lesmone	50349	Lesmone formularis	 	 	Daniel H. Janzen	 	 	F.Quesada&S.Rios	2007-02-18	A	 	S	light trap	light trap	11.027	-85.41	 	 	Costa Rica	Guanacaste	Area de Conservacion Guanacaste	Pasmompa	226489	http://v3.boldsystems.org/pics/BLPBE/07-SRNP-101378_DHJ611342+1174583648.jpg	CreativeCommons - Attribution Non-Commercial Share-Alike	761240|761334	http://trace.boldsystems.org/traceIO/bold.org/549096|http://trace.boldsystems.org/traceIO/bold.org/549190	2007-09-19 13:30:42|2007-09-19 15:01:55	Centre for Biodiversity Genomics|Centre for Biodiversity Genomics	F|R	LepF1|LepR1	COI-5P|COI-5P
BLPCC469-08	07-SRNP-106954	734796	 	07-SRNP-106954	Area de Conservacion Guanacaste	BOLD:AAA3052	20	Arthropoda	82	Insecta	113	Lepidoptera	33532	Erebidae	286008	Erebinae	50345	Lesmone	50349	Lesmone formularis	 	 	Daniel H. Janzen	 	 	R.Franco&S.Rios	2007-08-11	A	 	S	light trap	light trap	10.884	-85.473	 	 	Costa Rica	Guanacaste	Area De Conservacion Guanacaste	Estacion Gongora	388020	http://v3.boldsystems.org/pics/BLNOA/07-SRNP-106954_DHJ616918+1188495614.jpg	CreativeCommons - Attribution Non-Commercial Share-Alike	924984|924890	http://trace.boldsystems.org/traceIO/bold.org/702779|http://trace.boldsystems.org/traceIO/bold.org/702685	2008-04-18 16:53:51|2008-04-18 15:12:36	Centre for Biodiversity Genomics|Centre for Biodiversity Genomics	R|F	LepR1|LepF1	COI-5P|COI-5P
BLPCI125-08	07-SRNP-112250	772775	 	07-SRNP-112250	Area de Conservacion Guanacaste	BOLD:AAA3052	20	Arthropoda	82	Insecta	113	Lepidoptera	33532	Erebidae	286008	Erebinae	50345	Lesmone	50349	Lesmone formularis	 	 	Daniel H. Janzen	 	 	F.Quesada	2007-11-13	A	 	S	light trap	light trap	10.768	-85.432	 	 	Costa Rica	Guanacaste	Area De Conservacion Guanacaste	La Perla (Tanque)	383574	http://v3.boldsystems.org/pics/BLNOA/07-SRNP-112250_DHJ622214+1202911152.jpg	CreativeCommons - Attribution Non-Commercial Share-Alike	1007854|1007948	http://trace.boldsystems.org/traceIO/bold.org/782214|http://trace.boldsystems.org/traceIO/bold.org/782308	2008-06-27 11:21:42|2008-06-27 13:07:03	Centre for Biodiversity Genomics|Centre for Biodiversity Genomics	F|R	LepF1|LepR1	COI-5P|COI-5P
BLPCJ509-08	07-SRNP-113574	773572	 	07-SRNP-113574	Area de Conservacion Guanacaste	BOLD:AAA3052	20	Arthropoda	82	Insecta	113	Lepidoptera	33532	Erebidae	286008	Erebinae	50345	Lesmone	50349	Lesmone formularis	 	 	Daniel H. Janzen	 	 	S.Rios& R.Franco	2007-12-10	A	 	S	light trap	light trap	10.767	-85.43	 	 	Costa Rica	Guanacaste	Area De Conservacion Guanacaste	La Perla (Tajo)	385146	http://v3.boldsystems.org/pics/BLNOA/07-SRNP-113574_DHJ623538+1204038314.jpg	CreativeCommons - Attribution Non-Commercial Share-Alike	1014373|1014467	http://trace.boldsystems.org/traceIO/bold.org/787719|http://trace.boldsystems.org/traceIO/bold.org/787813	2008-07-04 17:27:09|2008-07-08 17:26:51	Centre for Biodiversity Genomics|Centre for Biodiversity Genomics	R|F	LepR1|LepF1	COI-5P|COI-5P
BLPDE146-09	08-SRNP-108981	1048442	08-SRNP-108981	08-SRNP-108981	Area de Conservacion Guanacaste	BOLD:AAA3052	20	Arthropoda	82	Insecta	113	Lepidoptera	33532	Erebidae	286008	Erebinae	50345	Lesmone	50349	Lesmone formularis	 	 	Daniel H. Janzen	 	 	R.Franco&S.Rios	2008-12-26	A	 	S	light trap	light trap	10.821	-85.633	 	 	Costa Rica	Guanacaste	Area De Conservacion Guanacaste	Mirador Patos	1945616	http://v3.boldsystems.org/pics/BLPDE/08-SRNP-108981-DHJ633045+1364926698.jpg	CreativeCommons - Attribution Non-Commercial Share-Alike	1367683|1367777	http://trace.boldsystems.org/traceIO/bold.org/1109806|http://trace.boldsystems.org/traceIO/bold.org/1109900	2009-04-26 21:59:30|2009-04-26 23:30:41	Centre for Biodiversity Genomics|Centre for Biodiversity Genomics	F|R	LepF1|LepR1	COI-5P|COI-5P
BLPEE570-12	12-SRNP-100569	2720143	12-SRNP-100569	12-SRNP-100569	Area de Conservacion Guanacaste	BOLD:AAB6886	20	Arthropoda	82	Insecta	113	Lepidoptera	33532	Erebidae	286008	Erebinae	50345	Lesmone	50346	Lesmone gentilis	 	 	Daniel H. Janzen	 	 	H.Cambronero&R.Franco	2012-03-21	A	 	S	light trap	light trap	10.8552	-85.7894	 	 	Costa Rica	Guanacaste	Area de Conservacion Guanacaste	Manta Estero	1750990	http://v3.boldsystems.org/pics/BLPEE/12-SRNP-100569-DHJ667502+1344956152.JPG	CreativeCommons - Attribution Non-Commercial Share-Alike	4429265|4429163	http://trace.boldsystems.org/traceIO/bold.org/6331423|http://trace.boldsystems.org/traceIO/bold.org/6331328	2012-09-05 02:06:33|2012-09-05 00:40:54	Centre for Biodiversity Genomics|Centre for Biodiversity Genomics	R|F	LepR1|LepF1	COI-5P|COI-5P
