processid	sampleid	recordID	catalognum	fieldnum	institution_storing	bin_uri	phylum_taxID	phylum_name	class_taxID	class_name	order_taxID	order_name	family_taxID	family_name	subfamily_taxID	subfamily_name	genus_taxID	genus_name	species_taxID	species_name	subspecies_taxID	subspecies_name	identification_provided_by	voucher_type	tissue_type	collectors	collectiondate	lifestage	sex	reproduction	extrainfo	notes	lat	lon	coord_source	coord_accuracy	country	province	region	exactsite	image_ids	image_urls	copyright_licenses	trace_ids	trace_links	run_dates	sequencing_centers	directions	seq_primers	marker_codes
BLPBC837-07	06-SRNP-109860	568556	 	06-SRNP-109860	Area de Conservacion Guanacaste	BOLD:AAA9846	20	Arthropoda	82	Insecta	113	Lepidoptera	561	Noctuidae	34236	Condicinae	7129	Condica	157782	Condica imitata	 	 	Daniel H. Janzen	 	 	R.Franco&H.Cambronero	2006-12-21	A	 	S	light trap	light trap	10.88	-85.389	 	 	Costa Rica	Alajuela	Area de Conservacion Guanacaste	Estacion San Gerardo	246616	http://v3.boldsystems.org/pics/BLPBC/06-SRNP-109860_DHJ609860+1199992380.jpg	CreativeCommons - Attribution Non-Commercial Share-Alike	743499|743593	http://trace.boldsystems.org/traceIO/bold.org/532484|http://trace.boldsystems.org/traceIO/bold.org/532578	2007-08-31 07:39:21|2007-08-31 09:10:30	Centre for Biodiversity Genomics|Centre for Biodiversity Genomics	F|R	LepF1|LepR1	COI-5P|COI-5P
BLPBF499-07	07-SRNP-102378	625137	 	07-SRNP-102378	Area de Conservacion Guanacaste	BOLD:AAA9846	20	Arthropoda	82	Insecta	113	Lepidoptera	561	Noctuidae	34236	Condicinae	7129	Condica	157782	Condica imitata	 	 	Daniel H. Janzen	 	 	H.Cambronero&F.Quesada	2007-03-19	A	 	S	light trap	light trap	11.026	-85.412	 	 	Costa Rica	Guanacaste	Area de Conservacion Guanacaste	Colocho	227517	http://v3.boldsystems.org/pics/BLPBF/07-SRNP-102378_DHJ612342+1178216538.jpg	CreativeCommons - Attribution Non-Commercial Share-Alike	769811|769717	http://trace.boldsystems.org/traceIO/bold.org/557667|http://trace.boldsystems.org/traceIO/bold.org/557573	2007-10-01 15:08:55|2007-10-01 13:37:41	Centre for Biodiversity Genomics|Centre for Biodiversity Genomics	R|F	LepR1|LepF1	COI-5P|COI-5P
BLPDR505-10	10-SRNP-106130	1565650	10-SRNP-106130	10-SRNP-106130	Area de Conservacion Guanacaste	BOLD:AAA9846	20	Arthropoda	82	Insecta	113	Lepidoptera	561	Noctuidae	34236	Condicinae	7129	Condica	157782	Condica imitata	 	 	Daniel H. Janzen	 	 	R.Franco&H.Cambronero	2010-02-15	A	 	S	light trap	light trap	10.866	-85.326	 	 	Costa Rica	Alajuela	Area De Conservacion Guanacaste	Albergue Oscar, Casa	877439	http://v3.boldsystems.org/pics/BLPDR/10-SRNP-106130_DHJ651005+1274906958.jpg	CreativeCommons - Attribution Non-Commercial Share-Alike	2355323|2355228	http://trace.boldsystems.org/traceIO/bold.org/2050899|http://trace.boldsystems.org/traceIO/bold.org/2050804	2010-09-11 02:15:48|2010-09-11 00:49:36	Centre for Biodiversity Genomics|Centre for Biodiversity Genomics	R|F	LepR1|LepF1	COI-5P|COI-5P
COLFC666-12	ZMUO.003231	2536953	ZMUO.003231	 	University of Oulu, Zoological Museum	BOLD:ABW4663	20	Arthropoda	82	Insecta	413	Coleoptera	1085	Melyridae	312870	Malachiinae	456841	Cordylepherus	456842	Cordylepherus viridis	 	 	Mikko Pentinsaari	 	 	Marko Mutanen	2010-01-01	adult	 	S	 	 	59.8612	23.1618	 	 	Finland	Uusimaa	Nylandia	 	1609274	http://v3.boldsystems.org/pics/COLFC/ZMUO.003231+1335815968.JPG	CreativeCommons - Attribution Non-Commercial	4183734|4183639	http://trace.boldsystems.org/traceIO/bold.org/6031824|http://trace.boldsystems.org/traceIO/bold.org/6031729	2012-06-08 23:06:40|2012-06-09 00:32:31	Centre for Biodiversity Genomics|Centre for Biodiversity Genomics	R|F	C_LepFolR|C_LepFolF	COI-5P|COI-5P
COLFE509-13	ZMUO.005354	3061241	ZMUO.005354	 	University of Oulu, Zoological Museum	BOLD:AAV7950	20	Arthropoda	82	Insecta	413	Coleoptera	1813	Chrysomelidae	286617	Cryptocephalinae	286618	Cryptocephalus	330194	Cryptocephalus pusillus	 	 	Mikko Pentinsaari	 	 	Sampsa Malmberg	2012-07-21	adult	 	S	 	 	59.8386	23.1555	 	 	Finland	 	Nylandia	Svanvik	1885980	http://v3.boldsystems.org/pics/COLFE/ZMUO.005354+1359133670.JPG	CreativeCommons - Attribution Non-Commercial	4984670|4984575	http://trace.boldsystems.org/traceIO/bold.org/6831272|http://trace.boldsystems.org/traceIO/bold.org/6831177	2013-04-02 23:00:48|2013-04-03 11:58:28	Centre for Biodiversity Genomics|Centre for Biodiversity Genomics	R|F	C_LepFolR|C_LepFolF	COI-5P|COI-5P
COLFF019-13	ZMUO.005719	3108411	ZMUO.005719	 	University of Oulu, Zoological Museum	BOLD:AAP6291	20	Arthropoda	82	Insecta	413	Coleoptera	111678	Scirtidae	286608	Scirtinae	715448	Contacyphon	889647	Contacyphon ochraceus	 	 	Mikko Pentinsaari	 	 	Mikko Pentinsaari	2012-07-04	adult	 	S	 	 	60.212	20.24	 	 	Finland	Aland Islands	Alandia	Bomarsund	1986752	http://v3.boldsystems.org/pics/COLFF/ZMUO.005719+1365635382.JPG	CreativeCommons - Attribution Non-Commercial	5162146|5162051	http://trace.boldsystems.org/traceIO/bold.org/7008748|http://trace.boldsystems.org/traceIO/bold.org/7008653	2013-05-21 12:29:56|2013-05-21 15:30:01	Centre for Biodiversity Genomics|Centre for Biodiversity Genomics	F|R	C_LepFolF|C_LepFolR	COI-5P|COI-5P
EBCCH461-11	BIOUG01006-G09	2020530	BIOUG01006-G09	L#10PROBE-1496	Centre for Biodiversity Genomics	BOLD:ACX4619	20	Arthropoda	82	Insecta	413	Coleoptera	111678	Scirtidae	286608	Scirtinae	715448	Contacyphon	889657	Contacyphon variabilis	 	 	Mikko Pentinsaari	museum vouchered	 	E.Boyle	2010-06-18	A	 	 	TLBS-TPND-1	Sub: Decaying organic material (not loon): Veg: Reed: Depth: 28cm	58.6192	-93.8291	 	 	Canada	Manitoba	Churchill	Pond	1172889	http://v3.boldsystems.org/pics/EBCCH/IMG_2767+1308327078.JPG	CreativeCommons - Attribution	3167613	http://trace.boldsystems.org/traceIO/bold.org/2831689	2011-07-05 18:21:54	Centre for Biodiversity Genomics	F	C_LepFolF	COI-5P
FBCOQ173-13	BFB_Col_FK_10433	3377166	BFB_Col_FK_10433	12.06.17-kes	SNSB, Zoologische Staatssammlung Muenchen	BOLD:AAQ0869	20	Arthropoda	82	Insecta	413	Coleoptera	1813	Chrysomelidae	286617	Cryptocephalinae	286618	Cryptocephalus	346269	Cryptocephalus bameuli	 	 	Frank Koehler	 	 	Koehler, F. & W. Koehler	2012-06-17	A	 	 	 	 	49.9021	7.86463	 	 	Germany	Rhineland-Palatinate	Saar-Nahe-Bergland	Langenlonsheim, Saukopf	2061092	http://v3.boldsystems.org/pics/FBCOQ/BFB_Col_FK_10433+1367961650.jpg	CreativeCommons - Attribution Non-Commercial Share-Alike							
GBCOB039-12	GBOL_Col_FK_0039	2919161	GBOL_Col_FK_0039	10.07.10-lik	SNSB, Zoologische Staatssammlung Muenchen	BOLD:AAP6291	20	Arthropoda	82	Insecta	413	Coleoptera	111678	Scirtidae	286608	Scirtinae	715448	Contacyphon	889647	Contacyphon ochraceus	 	 	Frank Koehler	 	 	Koehler, F.	2010-07-10	A	 	 	 	 	50.7451	6.9163	 	 	Germany	North Rhine-Westphalia	Niederrheinische Bucht	Bornheim-Hemmerich, Kreuzmaar	1837311	http://v3.boldsystems.org/pics/GBCOB/GBOL_Col_FK_0039+1341169930.jpg	CreativeCommons - Attribution Non-Commercial Share-Alike	4744478|4744397	http://trace.boldsystems.org/traceIO/bold.org/6591740|http://trace.boldsystems.org/traceIO/bold.org/6591659	2012-12-21 03:39:01|2012-12-21 02:07:42	Centre for Biodiversity Genomics|Centre for Biodiversity Genomics	R|F	C_LepFolR|C_LepFolF	COI-5P|COI-5P
GBCOG268-13	GBOL_Col_FK_4068	3394182	GBOL_Col_FK_4068	12.06.17-kes	SNSB, Zoologische Staatssammlung Muenchen	BOLD:AAQ0869	20	Arthropoda	82	Insecta	413	Coleoptera	1813	Chrysomelidae	286617	Cryptocephalinae	286618	Cryptocephalus	346269	Cryptocephalus bameuli	 	 	Frank Koehler	 	 	Koehler, F. & W. Koehler	2012-06-17	A	 	 	 	 	49.902	7.865	 	 	Germany	Rhineland-Palatinate	Saar-Nahe-Bergland	Langenlonsheim, Saukopf	2066948	http://v3.boldsystems.org/pics/GBCOG/GBOL_Col_FK_4068+1367432462.jpg	CreativeCommons - Attribution Non-Commercial Share-Alike	5301774|5301299	http://trace.boldsystems.org/traceIO/bold.org/7148376|http://trace.boldsystems.org/traceIO/bold.org/7147901	2013-07-20 00:18:46|2013-07-19 18:07:00	Centre for Biodiversity Genomics|Centre for Biodiversity Genomics	F|R	C_LepFolF|C_LepFolR	COI-5P|COI-5P
