processid	sampleid	recordID	catalognum	fieldnum	institution_storing	bin_uri	phylum_taxID	phylum_name	class_taxID	class_name	order_taxID	order_name	family_taxID	family_name	subfamily_taxID	subfamily_name	genus_taxID	genus_name	species_taxID	species_name	subspecies_taxID	subspecies_name	identification_provided_by	voucher_type	tissue_type	collectors	collectiondate	lifestage	sex	reproduction	extrainfo	notes	lat	lon	coord_source	coord_accuracy	country	province	region	exactsite	image_ids	image_urls	copyright_licenses	trace_ids	trace_links	run_dates	sequencing_centers	directions	seq_primers	marker_codes
ANICK918-10	10ANIC-07915	1652602	10ANIC-07915	 	Australian National Insect Collection	BOLD:AAA8073	20	Arthropoda	82	Insecta	113	Lepidoptera	561	Noctuidae	5781	Amphipyrinae	7379	Proteuxoa	11753	Proteuxoa tibiata	 	 	ANIC Curators	 	 	J.C.Keast, L.S.Willan	1992-08-05	A	 	S	 	 	-20.48	148.32	 	 	Australia	Queensland	 	 	917622	http://v3.boldsystems.org/pics/ANICK/10ANIC_07915+1288030856.jpg	CreativeCommons - Attribution	3405834|3405833|2710235|2710216|2602598|2602553	http://trace.boldsystems.org/traceIO/bold.org/3061452|http://trace.boldsystems.org/traceIO/bold.org/3061451|http://trace.boldsystems.org/traceIO/bold.org/2390736|http://trace.boldsystems.org/traceIO/bold.org/2390718|http://trace.boldsystems.org/traceIO/bold.org/2286120|http://trace.boldsystems.org/traceIO/bold.org/2286076	2011-07-29 08:31:13|2011-07-29 07:04:35|2011-01-28 15:49:24|2011-01-28 15:04:19|2010-12-13 17:03:58|2010-12-14 16:07:30	Centre for Biodiversity Genomics|Centre for Biodiversity Genomics|Centre for Biodiversity Genomics|Centre for Biodiversity Genomics|Centre for Biodiversity Genomics|Centre for Biodiversity Genomics	R|F|R|F|F|R	microLepR2_t1|MLepF2_t1|MLepR2|LepF1|LepF1|MLepR1	COI-5P|COI-5P|COI-5P|COI-5P|COI-5P|COI-5P
CHEIK028-13	CH-eik28	3242175	143737	 	NTNU University Museum, Department of Natural History	BOLD:AAG6458	20	Arthropoda	82	Insecta	127	Diptera	1882	Chironomidae	56413	Orthocladiinae	57480	Pseudosmittia	591227	Pseudosmittia albipennis	 	 	Elisabeth Stur	 	 	K.H. Thunes	2011-06-23	adult	M	 	 	 	60.309	6.165	 	 	Norway	Hordaland	Kvam	tree04	1961639	http://v3.boldsystems.org/pics/CHEIK/CH-eik28+1365188388.jpg	CreativeCommons - Attribution Non-Commercial Share-Alike	5002683|5002588	http://trace.boldsystems.org/traceIO/bold.org/6849285|http://trace.boldsystems.org/traceIO/bold.org/6849190	2013-05-01 15:47:04|2013-05-01 14:15:53	Centre for Biodiversity Genomics|Centre for Biodiversity Genomics	F|R	C_LepFolF|C_LepFolR	COI-5P|COI-5P
CHEIK116-13	CH-eik116	3399052	143825	 	NTNU University Museum, Department of Natural History	BOLD:AAG6458	20	Arthropoda	82	Insecta	127	Diptera	1882	Chironomidae	56413	Orthocladiinae	57480	Pseudosmittia	591227	Pseudosmittia albipennis	 	 	Elisabeth Stur	 	 	K.H. Thunes	2011-06-29	A	M	 	 	 	59.077	9.032	 	 	Norway	Telemark	Drangedal	tree10	2069930	http://v3.boldsystems.org/pics/CHEIK/CH-eik116+1372188634.jpg	CreativeCommons - Attribution Non-Commercial Share-Alike	5287582|5287487	http://trace.boldsystems.org/traceIO/bold.org/7134184|http://trace.boldsystems.org/traceIO/bold.org/7134089	2013-07-24 23:15:57|2013-07-24 11:10:32	Centre for Biodiversity Genomics|Centre for Biodiversity Genomics	F|R	C_LepFolF|C_LepFolR	COI-5P|COI-5P
COLFE280-12	ZMUO.005125	3030176	ZMUO.005125	 	University of Oulu, Zoological Museum	BOLD:ACG2755	20	Arthropoda	82	Insecta	413	Coleoptera	948	Carabidae	2933	Harpalinae	2920	Pterostichus	282710	Pterostichus diligens	 	 	Mikko Pentinsaari	 	 	Sampsa Malmberg	2012-05-19	adult	 	S	 	 	61.45	27.413	 	 	Finland	 	Savonia australis	Aartamaniemi	1885270	http://v3.boldsystems.org/pics/COLFE/ZMUO.005125+1359123400.JPG	CreativeCommons - Attribution Non-Commercial	4999506|4999316	http://trace.boldsystems.org/traceIO/bold.org/6846108|http://trace.boldsystems.org/traceIO/bold.org/6845918	2013-04-29 23:31:17|2013-04-03 13:28:58	Centre for Biodiversity Genomics|Centre for Biodiversity Genomics	R|F	C_LepFolR|C_LepFolF	COI-5P|COI-5P
FBCOH559-12	BFB_Col_FK_6543	2952320	BFB_Col_FK_6543	11.04.30-g1	SNSB, Zoologische Staatssammlung Muenchen	BOLD:AAX8173	20	Arthropoda	82	Insecta	413	Coleoptera	831	Staphylinidae	354131	Pselaphinae	309317	Pselaphus	309318	Pselaphus heisei	 	 	Frank Koehler	 	 	Koehler, W.	2011-04-30	A	 	 	 	 	51.4461	8.13539	 	 	Germany	North Rhine-Westphalia	Sauerland	Arnsberg-Breitenbruch, NWZ Hellerberg	1846772	http://v3.boldsystems.org/pics/FBCOH/BFB_Col_FK_6543+1333557494.jpg	CreativeCommons - Attribution Non-Commercial Share-Alike	4764621|4764526	http://trace.boldsystems.org/traceIO/bold.org/6611883|http://trace.boldsystems.org/traceIO/bold.org/6611788	2013-01-11 17:57:31|2013-01-11 16:26:09	Centre for Biodiversity Genomics|Centre for Biodiversity Genomics	R|F	C_LepFolR|C_LepFolF	COI-5P|COI-5P
FBCOK084-13	BFB_Col_FK_9679	3087267	BFB_Col_FK_9679	12.05.14-kru	SNSB, Zoologische Staatssammlung Muenchen	BOLD:ABA4532	20	Arthropoda	82	Insecta	413	Coleoptera	1813	Chrysomelidae	5899	Galerucinae	166846	Psylliodes	166875	Psylliodes napi	 	 	Frank Koehler	 	 	Krumm, G.	2012-05-14	A	 	 	 	 	48.1077	8	 	 	Germany	Baden-Wuerttemberg	Suedliches-Oberrhein-Tiefl	Vogtsburg-Schelingen, Scheibenbuck	1893279	http://v3.boldsystems.org/pics/FBCOK/BFB_Col_FK_9679+1357164314.jpg	CreativeCommons - Attribution Non-Commercial Share-Alike	4845895|4845800	http://trace.boldsystems.org/traceIO/bold.org/6693158|http://trace.boldsystems.org/traceIO/bold.org/6693063	2013-02-14 19:30:08|2013-02-14 17:57:58	Centre for Biodiversity Genomics|Centre for Biodiversity Genomics	F|R	C_LepFolF|C_LepFolR	COI-5P|COI-5P
FBSYB239-11	BC ZSM HYM 06794	1817015	BC ZSM HYM 06794	BC ZSM HYM 06794	SNSB, Zoologische Staatssammlung Muenchen	BOLD:AAK9450	20	Arthropoda	82	Insecta	125	Hymenoptera	80410	Tenthredinidae	80411	Nematinae	80430	Pristiphora	250319	Pristiphora saxesenii	 	 	Stefan Schmidt	 	 	M. Kraus	2008-06-10	A	M	S	 	 	47.17	10.54	 	 	Austria	Tyrol	 	Simmering	1186950	http://v3.boldsystems.org/pics/FBSYB/BC_ZSM_HYM_06794+1309182198.jpg	CreativeCommons - Attribution Non-Commercial Share-Alike							
GBCOC473-12	GBOL_Col_FK_1708	2920546	GBOL_Col_FK_1708	10.07.02-i04	SNSB, Zoologische Staatssammlung Muenchen	BOLD:ACG2753	20	Arthropoda	82	Insecta	413	Coleoptera	1122	Tenebrionidae	286761	Alleculinae	286770	Pseudocistela	286771	Pseudocistela ceramboides	 	 	Frank Koehler	 	 	Koehler, F. & J. Koehler	2010-07-02	A	 	 	 	 	49.0361	8.13036	 	 	Germany	Rhineland-Palatinate	Noerdliche Oberrheinebene	Buechelberg, WRF Schoene Forle	1839241	http://v3.boldsystems.org/pics/GBCOC/GBOL_Col_FK_1708+1343667836.jpg	CreativeCommons - Attribution Non-Commercial Share-Alike	4714736|4714831	http://trace.boldsystems.org/traceIO/bold.org/6561997|http://trace.boldsystems.org/traceIO/bold.org/6562092	2012-12-14 10:04:45|2012-12-14 17:57:18	Centre for Biodiversity Genomics|Centre for Biodiversity Genomics	F|R	C_LepFolF|C_LepFolR	COI-5P|COI-5P
GBCOG450-13	GBOL_Col_FK_4440	3394364	GBOL_Col_FK_4440	12.05.19-kkh	SNSB, Zoologische Staatssammlung Muenchen	BOLD:ABA4457	20	Arthropoda	82	Insecta	413	Coleoptera	1813	Chrysomelidae	5899	Galerucinae	166846	Psylliodes	470528	Psylliodes isatidis	 	 	Frank Koehler	 	 	Koehler, F. & W. Koehler	2012-05-19	A	 	 	 	 	49.817	7.836	 	 	Germany	Rhineland-Palatinate	Saar-Nahe-Bergland	Ingelheim-Neumuehle, Mittelweg	2067295	http://v3.boldsystems.org/pics/GBCOG/GBOL_Col_FK_4440+1371151064.jpg	CreativeCommons - Attribution Non-Commercial Share-Alike	5292939|5292754	http://trace.boldsystems.org/traceIO/bold.org/7139541|http://trace.boldsystems.org/traceIO/bold.org/7139356	2013-07-19 19:44:07|2013-07-19 15:01:55	Centre for Biodiversity Genomics|Centre for Biodiversity Genomics	R|F	C_LepFolR|C_LepFolF	COI-5P|COI-5P
GRAFW1232-12	za2010-20017	2679448	za2010-20017	 	University of Helsinki	BOLD:AAC9614	20	Arthropoda	82	Insecta	127	Diptera	1786	Calliphoridae	5774	Chrysomyinae	5834	Protophormia	32671	Protophormia terraenovae	 	 	Verner Michelsen	 	 	T. Roslin, G. Varkonyi	2010-06-06	A	 	 	 	Period: Jun-06-2010 - Jun-14-2010: UTM 8264293:0512682: Malaise 1	74.4667	-20.567	 	 	Greenland	 	Northeast Greenland	Zackenberg Research Station	1676583	http://v3.boldsystems.org/pics/GRAFW/za2010-20017+1341234822.JPG	CreativeCommons - Attribution Non-Commercial	4498343|4498248	http://trace.boldsystems.org/traceIO/bold.org/6314412|http://trace.boldsystems.org/traceIO/bold.org/6314317	2012-09-27 12:49:44|2012-09-27 11:07:39	Centre for Biodiversity Genomics|Centre for Biodiversity Genomics	F|R	C_LepFolF|C_LepFolR	COI-5P|COI-5P
LLISA547-06	06-NSWL-00547	231607	 	06-NSWL-00547	Centre for Biodiversity Genomics	BOLD:AAA8073	20	Arthropoda	82	Insecta	113	Lepidoptera	561	Noctuidae	5781	Amphipyrinae	7379	Proteuxoa	11753	Proteuxoa tibiata	 	 	Andrew Mitchell	 	 	Andrew Mitchell	2005-12-22	A	 	 	 	Coll. by MV light	-28.412	153.214	 	 	Australia	New South Wales	 	Corndale	99600	http://v3.boldsystems.org/pics/LLISA/06-NSWL-00547+1147359230.jpg	CreativeCommons - Attribution	362060|362154	http://trace.boldsystems.org/traceIO/bold.org/170508|http://trace.boldsystems.org/traceIO/bold.org/170602	2006-05-13 01:23:45|2006-05-12 22:24:46	Centre for Biodiversity Genomics|Centre for Biodiversity Genomics	F|R	LepF1|LepR1	COI-5P|COI-5P
